ITEM: TIMESTEP
7079
ITEM: NUMBER OF ATOMS
10000
ITEM: BOX BOUNDS pp pp pp
-5.7205700000000000e+01 5.7205700000000000e+01
-5.7205700000000000e+01 5.7205700000000000e+01
-1.1441100000000000e+01 1.1441100000000000e+01
ITEM: ATOMS x y
-52.8817 55.8916
-52.6263 53.9919
-52.0342 -55.8411
-50.877 -56.7617
-50.0342 -55.7005
-50.343 -54.5792
-47.8266 56.52
-46.6815 56.0496
-44.5443 -56.7394
-43.7915 -54.9036
-41.7377 56.7856
-41.3652 -55.6349
-40.4011 -55.2595
-38.979 -55.9797
-38.2607 -55.2567
-34.9573 -55.5032
-33.7669 -55.4228
-34.7006 56.8898
-33.2987 56.9569
-30.3115 -56.3574
-31.2193 57.1808
-31.2868 55.871
-30.018 56.888
-29.145 -57.0389
-28.1775 -56.5088
-27.779 55.1711
-26.0701 56.0611
-23.5319 55.3283
-21.7811 -56.2038
-21.3174 -54.6106
-20.8115 -55.9488
-19.2803 56.3829
-17.8232 -56.2419
-14.949 57.0753
-16.334 -55.0522
-13.9006 -54.6119
-10.9275 55.5708
-10.3316 -57.0247
-10.5712 -56.0393
-8.30914 -54.6381
-9.22936 56.0789
-8.11757 56.4233
-7.31001 -54.8101
-6.36513 -55.1212
-4.29226 -54.9656
-3.41992 -56.2503
-2.07151 56.5588
2.71116 56.6774
-0.781386 56.3701
1.99875 -56.7887
2.65986 -54.8361
3.55066 -57.1665
4.53191 -56.3678
7.54519 -56.3041
3.84413 55.0632
9.99172 56.9138
11.0981 56.2378
12.057 -57.1655
12.3635 -56.0768
13.6819 -54.4406
15.0731 -56.146
14.8866 -54.0705
17.487 56.5261
18.7096 57.1505
20.9679 -57.0969
20.4261 56.3001
22.3871 55.5881
23.9211 55.7685
22.6642 -55.3948
25.2369 -56.8908
24.3686 -55.9687
24.8389 56.1583
27.3519 55.5497
29.4877 -56.4205
29.2541 56.9177
30.2625 56.6113
30.544 -56.6481
32.0956 -57.0577
33.7542 -56.674
35.7357 56.0849
35.6275 -55.9133
39.1297 56.184
39.2125 -56.8157
41.1749 56.0259
42.4681 56.7165
42.4864 -56.5615
43.81 -55.298
46.9529 -56.7428
45.7895 -56.7335
46.1308 56.2002
47.9237 -56.2538
48.4591 -57.1234
49.4323 56.9413
51.8123 56.519
53.1588 -57.0771
54.2761 55.7026
55.2959 55.736
56.3498 56.8837
-55.3557 56.8115
57.0108 55.9665
-54.0962 -56.4437
-53.0602 -57.0257
-53.1113 -55.6916
-52.2944 -54.7075
-51.0273 -55.5192
-50.5694 -53.5725
-48.7329 -56.4064
-45.7211 -56.2871
-47.1728 -54.4854
-45.1285 -54.8969
-42.2932 -54.7482
-39.3501 -54.8707
-37.7416 -54.3389
-36.8251 -55.2547
-35.9806 -54.7048
-34.9764 -54.3739
-34.0144 -54.1151
-33.2978 -56.3361
-31.597 -56.1849
-31.7915 -54.7638
-30.9905 -55.3589
-29.05 -56.0054
-28.2096 -55.3605
-29.7247 -55.2797
-27.2195 -56.9496
-28.4027 56.1751
-24.785 55.3951
-23.9648 -56.8148
-24.7021 -55.0117
-23.1749 -56.1541
-19.6648 -56.1953
-20.2249 -57.0587
-16.8391 -57.2049
-16.0204 -56.6337
-16.6314 -53.808
-13.9257 -56.8025
-11.6914 -56.6341
-12.993 -56.1931
-9.54776 -55.9574
-10.6019 -54.4528
-9.17657 57.0889
-8.0107 -56.7622
-7.61661 -52.4479
-5.56961 -54.2605
-5.26417 -55.2524
-1.6305 -55.8585
-2.39694 -56.7377
1.61289 -55.5626
0.389371 -54.5623
1.44576 -54.3682
3.53966 -56.1443
5.3301 57.0843
6.02232 56.3744
7.92889 -55.3562
8.56979 -56.5224
7.52383 57.0502
11.205 -56.3678
12.5373 -54.5205
12.6271 -53.4787
14.0507 -53.5113
14.422 -55.1301
16.1504 -56.0296
16.4357 56.9619
21.7423 56.4604
21.2575 55.4831
19.8319 -55.128
22.7879 56.63
23.7119 -55.1399
25.2809 -55.5681
27.0168 -55.6247
26.3702 57.0573
26.0968 -56.1726
29.1943 -54.3269
30.2363 -54.0929
30.7126 -55.5351
30.5436 -53.1554
31.4552 -56.23
33.1279 56.8493
32.7995 -56.3151
35.3281 57.0943
34.8113 -55.0658
38.0124 -57.0371
40.3349 -56.2368
42.2106 -55.5459
41.4166 -57.1068
42.302 -54.4455
44.7761 -55.8931
44.8081 -54.6095
45.6936 -54.0348
45.6678 -55.1829
47.8675 -55.2381
48.8536 -55.6255
49.942 -55.6408
51.2463 -55.9277
53.2326 -55.7943
54.6751 -56.3904
54.3133 53.7119
-56.1679 -56.7086
-56.5958 -55.7541
-55.1893 -56.143
-54.2819 -55.4228
-53.2663 -52.2839
-53.8935 -51.4381
-52.4936 -53.6898
-51.3212 -54.3632
-51.5458 -53.3909
-49.2318 -55.1123
-46.4156 -57.1222
-47.0767 -55.7696
-48.2898 -54.0297
-42.8786 -55.6325
-41.0735 -54.0929
-39.947 -54.0698
-40.7032 -52.65
-35.7897 -53.706
-36.698 -51.8776
-35.8356 -52.6047
-32.6677 -55.4277
-32.145 -53.5809
-32.6993 -52.6786
-31.5048 -52.8029
-28.6705 -54.4382
-27.0037 -55.6956
-29.4394 -53.3952
-25.9346 -55.8526
-27.1526 56.1871
-26.0479 57.1302
-26.1181 -54.8775
-22.4627 -55.2699
-21.4175 -53.583
-20.361 -53.9797
-19.9723 -55.2485
-17.4136 -55.1582
-18.383 -53.2293
-14.9652 -55.2269
-14.022 -55.602
-12.9647 -55.121
-9.57125 -54.8253
-11.5028 -55.5459
-10.9715 -53.4748
-7.7596 -53.6166
-8.40864 -55.7642
-6.60311 -53.5427
-6.59796 -52.4685
-4.28774 -53.8308
-1.35518 -56.9264
-0.809088 -54.4668
0.391209 -53.5399
0.600862 -55.7674
2.40089 -53.8172
3.52391 -53.7586
5.8025 -56.4458
6.54797 -57.1571
6.6103 -54.3736
9.6695 -56.2963
10.528 -55.5296
11.2239 -54.7289
10.0872 -53.8284
11.5883 -53.6859
14.4702 -52.0255
13.2025 -55.4167
16.5608 -54.7947
18.3496 -56.3149
21.8819 -54.0661
21.3087 -55.4318
22.4066 -56.7287
22.8932 -54.2127
24.006 -54.1324
24.9995 -54.5588
26.1985 -54.9172
27.2361 -56.6317
28.2391 -54.6467
29.6809 -55.2351
27.6452 -53.2291
28.55 -52.6982
31.2924 -52.454
31.198 -54.3944
31.9855 -55.3257
32.2183 -54.0389
34.6727 -56.212
35.5162 -54.1837
36.822 -55.5378
39.4907 -55.6861
41.3889 -54.9666
40.6332 -52.775
41.4535 -53.7421
43.8023 -51.5167
43.4432 -54.2567
43.8932 -52.7368
46.3545 -53.1075
46.7697 -54.174
49.0684 -53.4553
50.8083 -54.8508
52.2328 -56.5635
53.0338 -53.5029
52.9358 -54.7485
-56.9918 56.9936
56.5319 -56.2011
56.9869 -55.0931
-56.6545 -54.3492
-54.4087 -54.3106
-53.433 -54.6144
-53.4655 -53.3721
-55.3491 -51.7841
-52.6328 -51.2637
-51.9657 -52.4579
-49.7256 -52.9803
-49.4543 -54.0482
-48.2321 -55.2321
-46.1892 -55.1909
-42.3231 -56.7272
-43.1423 -54.1454
-42.0093 -53.6604
-41.781 -52.5757
-36.75 -54.0126
-38.4071 -53.1919
-36.8271 -52.9242
-34.651 -53.2968
-35.7808 -51.4963
-33.0271 -54.3358
-33.6473 -53.1944
-30.4454 -52.8262
-31.1517 -53.7428
-27.5572 -53.2113
-28.7198 -52.652
-27.0949 -54.6991
-24.8977 -56.4138
-23.6421 -54.9349
-22.4413 -53.7761
-22.0082 -52.6151
-19.2983 -54.1274
-18.5286 -54.9439
-17.5906 -54.1617
-15.3147 -54.287
-14.874 -52.7582
-14.4505 -53.7582
-11.9873 -54.1888
-11.7996 -52.3605
