ITEM: TIMESTEP
39800
ITEM: NUMBER OF ATOMS
10000
ITEM: BOX BOUNDS pp pp pp
-5.7205700000000000e+01 5.7205700000000000e+01
-5.7205700000000000e+01 5.7205700000000000e+01
-1.1441100000000000e+01 1.1441100000000000e+01
ITEM: ATOMS x y
-50.413 48.4363
-50.3898 44.4652
-54.7631 54.6811
-56.0663 56.8972
-52.8173 53.5593
-50.288 57.1629
-44.8997 55.2366
-47.9533 -56.9707
-39.6642 -57.0216
-36.7439 -51.7892
-32.4285 -48.8247
-40.3861 -54.3858
-36.3015 56.7187
-36.1558 -56.695
-36.3908 -55.1293
-27.5738 -44.2934
-29.4766 -47.2465
-30.9236 53.4789
-34.3645 56.1813
-32.2162 50.9711
-26.4379 -55.7173
-29.0052 -51.3698
-27.6414 56.5369
-27.4071 -56.1357
-23.0667 55.2054
-19.2456 -56.7779
-23.4259 -57.1742
-22.3291 -56.7947
-24.3892 -50.7057
-11.4786 -51.2392
-13.6774 56.3096
-10.2386 -56.4095
-16.6983 55.2172
-7.43905 56.4366
-8.64375 -47.8528
-6.40982 56.8604
-5.65697 -56.4652
-0.66747 -52.6007
-3.66596 -54.3303
5.99455 -53.5557
-0.965652 -54.8528
-0.0153932 -50.4022
0.307136 -44.8417
3.33041 -42.408
4.48114 -44.7187
4.03946 -53.7598
2.70708 -56.5868
8.41596 -56.8355
5.36357 50.1403
5.1579 56.0527
7.50564 -49.562
8.88176 -51.7372
3.77809 -43.4743
9.77799 -55.6885
3.17013 55.8113
19.6246 54.6109
16.5124 54.531
12.9488 -55.6093
20.6836 54.9273
19.2084 55.7006
23.5893 -55.4757
23.4362 -56.9834
13.7635 -51.6017
14.502 -52.4746
26.9088 55.2705
28.4494 52.9693
34.3585 52.0125
31.385 52.163
36.067 53.6519
35.7963 52
26.0838 52.9458
31.717 56.1719
35.2757 53.0531
36.5542 -56.8048
35.9057 56.4748
31.842 -54.4863
39.0518 -54.4607
40.1715 -57.0009
44.1911 -55.6247
39.1358 56.7998
40.6785 51.6384
45.7662 55.9803
47.7261 -53.4538
45.8062 57.1291
48.5371 -56.7693
55.1729 53.542
49.2303 -52.348
55.8154 48.8389
52.5058 49.5923
45.9578 44.6459
52.5118 46.7471
49.2916 44.3574
50.0177 47.3366
-56.9698 53.4113
55.8703 44.371
-54.2153 46.017
-52.6703 50.638
-50.9725 49.2825
-50.6271 54.3203
-52.2841 48.8138
-54.7862 51.1668
-55.8246 54.8389
-51.9972 -55.9193
-55.4007 52.2982
-54.5196 -54.1616
-51.2404 56.7349
-49.4375 -55.1843
-42.8749 -55.8853
-42.736 56.3781
-47.1834 -54.2572
-37.8128 -46.2397
-37.2855 -55.9929
-30.1563 -49.8032
-36.2867 -50.7553
-30.2482 -45.4683
-26.0865 -42.9986
-31.9096 -47.8091
-24.2536 -52.9084
-29.128 -52.8756
-24.1422 -47.7041
-27.562 -54.0105
-31.7317 54.5516
-26.3628 -56.822
-24.4601 -49.6772
-25.3857 54.2068
-26.0249 52.0529
-24.079 -55.3034
-20.4808 57.0507
-19.2437 -52.1227
-10.649 56.6528
-7.21849 -53.4451
-22.487 -54.6286
-10.4777 -53.5693
-7.97515 -56.1259
-7.66678 -51.8409
-16.3664 53.9927
1.1218 -52.6286
-1.98315 -55.0062
8.25008 -52.9448
3.44918 -52.0438
1.05293 -56.0192
0.20388 -49.3621
-1.32989 -48.2361
2.07492 -49.5659
5.19597 -43.8855
8.00265 -50.5849
5.26956 -46.314
8.41889 -47.6749
11.1133 -48.2762
4.18821 55.6541
9.4858 -52.842
8.03027 54.3628
9.59818 -53.9722
10.3601 51.9097
15.4686 53.0499
15.8529 50.7459
21.4663 53.7961
16.3652 55.5231
22.4005 -50.2182
21.5968 -49.4456
16.938 -56.7942
22.2646 -54.9402
14.3722 57.1358
24.3629 56.7413
21.6685 56.2137
19.7483 -55.7314
26.6804 56.2802
33.7892 -55.5563
33.9353 56.7346
44.8477 56.4861
38.2546 54.0384
38.2673 -50.6373
33.0058 -54.105
39.7733 -53.7551
40.7161 -53.1832
33.8623 -45.9998
42.0337 -54.8059
43.1169 54.2955
39.3528 -52.7714
47.5351 51.5527
44.7693 -48.3204
46.1831 53.05
49.5303 56.303
45.2508 -50.5468
47.8251 53.0334
48.5888 55.9708
50.372 49.3465
51.4174 -49.9541
49.3268 -53.4693
50.3602 -46.3204
50.9989 46.9834
52.0527 50.5879
55.1701 48.0231
-56.8994 54.5481
53.9775 53.4891
-53.3476 49.3454
53.6919 45.5303
-54.3994 49.1509
-53.5482 57.1442
-53.4138 51.353
-56.3081 49.3517
-54.598 -55.21
-52.922 54.6609
-53.0178 52.3946
-50.3571 -53.4557
-52.6413 -56.764
-55.9324 47.3235
-40.006 -51.4787
-44.5979 -52.1343
-38.6873 -53.2266
-43.936 55.7689
-33.8905 -49.9694
-35.1609 56.7878
-34.6063 -49.0838
-28.3066 -44.9912
-33.4578 -49.0303
-25.483 -51.0528
-30.4171 -48.7948
-27.4386 -47.5563
-29.179 -48.7381
-27.4046 -50.3443
-31.5436 -56.7335
-23.5493 54.0528
-28.3306 -54.7514
-25.1808 -53.8676
-28.1796 52.3704
-25.1282 -55.1672
-26.0947 -54.6555
-18.8539 -50.0643
-11.0784 -54.8213
-14.7349 -52.0345
-9.91795 -52.2456
-8.24011 -50.0214
-12.2341 -52.7003
-5.28578 -55.5469
-9.25975 -55.7022
-4.35291 -55.1137
-1.55474 -53.9884
-6.63579 -52.5637
-1.5293 -52.0993
-4.87622 -53.7358
2.64912 -47.3842
0.824417 -53.7588
2.00064 -51.7051
3.2789 -37.3508
5.22892 -51.6724
5.94902 -47.15
11.9718 -52.9449
5.3242 -50.4865
6.21066 -49.2247
10.3838 -46.2376
15.8437 51.9896
5.05041 -54.1655
9.94399 -49.8819
8.66142 56.4449
21.5222 -54.1738
16.5223 56.5228
15.1253 55.327
11.6137 55.519
21.4732 -52.0611
12.6501 -56.5913
14.1548 -55.084
29.7327 56.3832
30.9117 -55.0757
26.1277 57.1876
26.7185 54.0674
34.7367 -52.8154
37.5955 52.9976
32.9617 -56.1275
35.1402 -50.7283
35.8727 -55.9801
31.1286 -53.6209
43.8141 56.6923
41.6272 -53.7733
29.3045 -51.9781
25.1536 -52.6042
38.5193 -55.6633
32.5086 -52.5887
32.6236 -48.0943
44.6727 -56.9332
43.1058 -55.6339
41.2468 56.2496
46.789 54.0443
43.2045 -52.2312
50.1236 54.0058
49.0167 -49.7773
47.7966 56.6038
54.1311 56.3872
49.2811 54.7448
54.4731 -53.3445
50.8068 53.1046
48.1997 49.5742
54.8918 46.4028
-56.3943 52.166
55.2002 50.9891
53.9105 52.4813
-49.6258 52.1007
-57.1955 50.1961
-52.1177 51.9232
55.6163 54.4354
-53.6236 47.2455
-50.1094 -54.449
-51.6061 55.7217
-48.9957 -56.9608
-46.0564 -53.5839
-46.0727 -48.7896
-54.4646 -56.7809
-47.4271 -53.1791
-51.0566 -55.4631
-38.4881 -51.5128
-35.2558 55.4849
-38.297 -50.1682
-37.8826 -53.9453
-31.7252 -50.8739
