ITEM: TIMESTEP
31600
ITEM: NUMBER OF ATOMS
10000
ITEM: BOX BOUNDS pp pp pp
-5.0000000000000000e+01 5.0000000000000000e+01
-5.0000000000000000e+01 5.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ATOMS x y
49.9488 -49.7167
-48.1756 -49.6918
-47.2473 49.7283
-46.2974 -49.7148
-45.3624 49.669
-44.474 -49.8342
-43.5136 -49.3558
-42.6895 -49.9403
-41.6205 -49.3972
-40.7344 -49.9101
-39.7658 -49.4068
-38.8945 49.9706
-38.0896 -49.4101
-37.1418 -49.9745
-36.2285 -49.5507
-35.3516 -49.0712
-34.3374 -49.6144
-33.4174 -49.1226
-32.4904 -49.5463
-31.6235 49.9403
-29.75 49.4392
-29.1723 -49.5957
-28.0486 -49.6793
-27.5619 49.4072
-24.9573 -49.5434
-24.3903 49.6279
-23.2765 49.7002
-22.7247 -49.4212
-22.2548 49.6721
-21.2401 49.7095
-20.0761 49.6728
-18.977 49.6858
-17.9328 49.6703
-16.8214 49.6095
-15.7709 49.7438
-14.6667 49.7308
-13.6041 49.7722
-12.0577 -49.2257
-11.5678 49.8277
-10.9964 48.964
-9.97435 48.9435
-9.47063 47.9027
-8.84896 48.8655
-7.73351 48.9833
-6.63408 48.9462
-4.51536 48.6276
-3.53271 48.4664
-2.8874 49.4149
-1.71873 49.086
0.109991 -49.818
1.00938 49.7223
1.91142 -49.7409
2.80736 49.6954
3.7657 -49.7574
4.6534 49.801
5.55849 -49.6302
6.43648 49.8327
7.4698 49.4045
8.39338 49.9517
9.2568 49.4191
10.3111 49.887
11.2517 49.2899
12.1117 49.8689
13.0879 49.34
14.9436 49.3348
15.8422 48.7902
16.7619 49.3501
17.6084 48.7851
18.5369 49.2715
19.5007 49.8653
20.3623 49.2185
21.277 48.6229
22.2803 49.0857
23.2448 49.4082
24.1008 48.8627
24.983 49.4133
25.951 48.7454
26.7926 -49.675
27.685 49.8262
29.4446 49.8688
30.3731 -49.5884
31.3632 -49.2431
32.2097 -49.796
33.2647 49.7557
34.1955 -49.8155
35.0879 48.6022
36.1353 49.072
36.9974 48.5333
37.9079 48.9419
38.808 49.5996
39.8799 48.9356
40.7295 49.4809
41.5779 48.9176
42.5783 49.3082
43.5282 48.7941
44.3555 -49.4856
45.2684 -49.0454
46.1506 -49.5821
47.9948 -49.6098
49.0416 49.8162
-49.1101 -49.1048
-48.0979 -48.6551
-47.2098 -49.2418
-46.2655 -48.7165
-45.3532 -49.2834
-45.3541 -48.2569
-44.4578 -48.8159
-43.3946 -48.3084
-42.547 -48.9345
-40.793 -48.8365
-39.9005 -48.3547
-38.9164 -48.7208
-37.9783 -48.3567
-37.1628 -48.9727
-36.2318 -48.438
-35.2485 -48.0025
-34.3977 -48.5532
-33.3916 -48.0455
-32.5066 -48.5488
-31.6172 -48.9962
-30.2108 -49.604
-28.6341 -48.629
-27.0332 -49.6714
-26.0284 -49.5507
-25.4014 -48.6112
-24.3884 -48.5447
-23.9429 -49.4785
-23.3382 -48.5453
-21.6975 -49.3979
-20.5245 -49.378
-19.5222 -49.4678
-18.4646 -49.3953
-17.3682 -49.441
-16.3613 -49.4217
-15.272 -49.381
-14.1378 -49.2037
-13.0964 -49.2854
-11.645 -48.292
-11.0492 -49.1528
-10.5173 49.8813
-9.38631 49.8843
-8.35512 49.8093
-7.85032 -49.1657
-7.34768 49.9095
-5.1489 49.8365
-4.6935 -49.2489
-3.94685 49.4597
-2.64334 -49.5472
-1.69516 -49.9093
-0.823187 -49.2637
0.922634 -49.2382
1.95567 -48.74
2.87319 -49.2013
3.76296 -48.5477
4.63813 -49.1108
5.55993 -48.6287
6.53493 -49.1476
7.4706 -49.5662
8.45012 -48.9364
9.40461 -49.552
10.2652 -49.0164
11.2145 -49.6779
12.9931 -49.5983
14.0578 49.7907
14.9304 -49.6283
15.9051 49.9727
16.7495 -49.4958
17.7256 49.8668
18.637 -49.5617
19.6022 -49.1105
20.5443 -49.6938
21.3027 49.6355
22.3714 -49.8728
23.2426 -49.3618
24.0679 -49.9493
24.9867 -49.5272
25.8503 49.9436
27.7552 -49.0177
28.5734 -49.6
29.4629 -49.0624
30.536 -48.5152
32.2859 -48.5049
33.0732 -49.164
34.245 -48.7447
35.1772 -49.2118
35.1644 49.6033
36.1288 -49.8692
37.0683 49.5287
37.908 -49.8626
38.8252 -49.3588
39.7488 -49.9672
40.7031 -49.5172
41.6546 49.9227
42.5879 -49.6747
43.4818 49.8271
44.4336 -48.4705
47.1336 -49.0793
48.1138 -48.5468
49.0512 -49.1227
-49.9862 -48.6112
49.9917 -47.5998
-49.0024 -48.0869
-48.1413 -47.5255
-47.1979 -48.1819
-46.2993 -47.6662
-45.2715 -47.219
-44.339 -47.8168
-43.4493 -47.2618
-42.4674 -47.7423
-41.66 -48.3443
-40.8182 -47.7895
-38.9093 -47.716
-37.9816 -47.3082
-37.0884 -47.8789
-36.0925 -47.4071
-35.1492 -46.9858
-34.314 -47.538
-33.4332 -47.0069
-32.4872 -47.3966
-30.7368 -48.5224
-29.6894 -48.6864
-29.2523 -47.6922
-27.6369 -48.7725
-26.5299 -48.6807
-26.0974 -47.7713
-24.9382 -47.666
-23.8177 -47.6444
-22.8246 -47.6287
-22.3232 -48.4886
-21.2129 -48.4449
-20.1236 -48.384
-19.1027 -48.4331
-17.9349 -48.5036
-16.9069 -48.5274
-15.885 -48.4721
-14.8781 -48.4268
-13.6634 -48.2981
-12.6472 -48.2676
-10.5951 -48.1942
-9.96529 -49.0994
-9.40227 -48.2597
-8.91057 -49.2138
-7.37433 -48.2842
-6.24992 49.8925
-5.77647 -49.2323
-3.82976 -48.1873
-3.65476 -49.357
-2.85317 -48.4543
-1.78569 -48.9063
-0.927679 -48.2527
0.0492503 -48.7528
0.988952 -48.2211
2.86448 -48.1182
3.6882 -47.5073
4.62409 -48.0362
5.51534 -47.3791
6.44411 -48.086
7.40236 -48.5679
8.3004 -47.8915
9.37056 -48.4317
11.2098 -48.5902
12.0765 -49.0938
12.9135 -48.5467
13.8845 -49.1534
14.9993 -48.4527
15.8314 -49.0237
16.6866 -48.4974
17.5927 -48.9467
18.6119 -48.5114
19.6297 -48.1087
20.53 -48.698
21.4931 -49.3667
22.3497 -48.8152
23.32 -48.3637
24.1629 -48.9428
25.0655 -48.3772
25.9083 -49.0376
26.8348 -48.5983
28.6149 -48.4977
29.6348 -47.9422
30.5675 -47.4779
31.4306 -47.9934
32.4709 -47.4536
33.4387 -48.1214
34.275 -47.563
36.1342 -48.8707
37.0145 -49.3758
37.0072 -48.2983
37.8821 -48.8552
38.8231 -48.3312
39.7861 -48.8589
40.7637 -48.4682
41.7466 -49.0243
42.6402 -48.4179
43.4603 -49.0105
45.3744 -47.9998
46.2427 -48.5751
47.2286 -48.0533
49.0585 -48.1047
49.0834 -47.06
-49.9952 -46.5174
-49.0258 -47.052
-48.0188 -46.537
-47.1602 -47.1249
-46.1159 -46.5998
-45.2619 -46.0909
-44.3885 -46.7283
-43.4174 -46.1612
-42.5852 -46.7417
-41.6124 -47.1427
-40.6307 -46.6965
-39.8025 -47.2678
-38.8522 -46.7269
-37.0958 -46.7768
-36.1549 -46.3506
-35.1852 -45.9798
-34.2907 -46.4744
-33.2514 -46.0175
-31.495 -47.8233
-30.3928 -47.5729
-29.8588 -46.7095
-28.7085 -46.7417
-28.1749 -47.7151
-27.1257 -47.6855
-26.5431 -46.7569
-25.4861 -46.8362
-24.4307 -46.7141
-23.4148 -46.621
-21.7252 -47.5466
-20.7184 -47.5594
-19.6776 -47.4641
-18.6195 -47.5044
-17.6019 -47.5134
-16.6017 -47.4158
-15.3673 -47.4675
-14.3033 -47.3845
-13.286 -47.3568
-12.1298 -47.4166
-11.0845 -47.3044
-10.0357 -47.3013
-9.03081 -47.3293
-8.39513 -48.266
-7.87774 -47.4081
-6.79433 -49.2151
-5.21918 -48.3622
-4.5875 -47.5318
-3.6687 -46.8434
-2.71322 -47.313
-1.78275 -47.6803
-0.712853 -47.1318
0.0684035 -47.755
1.98457 -47.643
2.87176 -46.9253
3.72422 -46.3717
4.54631 -46.9602
5.57105 -46.3203
6.45601 -46.9795
7.39597 -47.4758
9.2723 -47.4271
10.415 -47.9888
11.1542 -47.3196
12.1155 -47.9402
12.952 -47.4036
13.9435 -48.0106
14.864 -47.4416
15.8496 -47.8833
16.7899 -47.4113
17.7386 -47.9579
18.642 -47.5077
19.562 -47.0645
20.4912 -47.5796
21.4632 -48.2549
22.4745 -47.8209
23.292 -47.2227
24.1947 -47.8533
25.077 -47.3617
26.0081 -47.8794
26.8645 -47.3137
27.6536 -48.0102
28.7155 -47.4549
29.6325 -46.9111
30.5712 -46.4502
31.4307 -46.9696
33.4203 -46.918
34.3585 -46.5663
35.1386 -48.1583
36.0913 -47.8447
37.0423 -47.2505
37.9428 -47.8608
38.9302 -47.3016
39.8345 -47.8391
40.8332 -47.368
41.7041 -48.0084
42.6711 -47.3664
43.5362 -47.9758
44.5255 -47.4598
46.2561 -47.5322
47.253 -46.9624
48.1206 -47.4552
48.1522 -46.4555
-49.857 -45.4578
-48.9673 -46.0213
-48.0641 -45.4187
-47.0088 -46.1199
-46.1555 -45.597
-45.1939 -45.0733
-44.3336 -45.6524
-43.3821 -45.091
-42.5135 -45.6061
-41.6005 -46.0497
-40.5977 -45.6213
-39.7428 -46.1493
-38.8279 -45.7097
-37.9567 -46.2445
-36.9837 -45.7683
-36.0045 -45.3512
-34.1714 -45.474
-32.3785 -45.37
-32.3216 -46.3815
-31.1384 -46.8391
-30.399 -45.7782
-29.2595 -45.8236
-28.2141 -45.7996
-27.6865 -46.7196
-27.1721 -45.829
-25.9701 -45.8541
-24.9762 -45.8421
-23.9742 -45.7889
-22.3384 -46.6223
-21.2828 -46.6115
-20.2757 -46.6548
-19.1312 -46.6227
-18.0354 -46.5883
-17.0392 -46.5165
-16.0246 -46.5607
-14.9703 -46.4774
-13.8074 -46.4324
-12.6913 -46.5198
-11.6735 -46.4198
-10.6154 -46.419
-9.51584 -46.3821
-8.40756 -46.3519
-7.41885 -46.4865
-6.34126 -48.2864
-5.58778 -47.3685
-4.74289 -46.4517
-3.6848 -45.568
-2.74903 -46.2468
-1.7666 -46.5866
0.155383 -46.6291
1.00579 -47.1621
1.93886 -46.477
2.81784 -45.9249
3.67987 -45.3773
4.72175 -45.7597
6.53327 -45.8835
7.3951 -46.427
8.29872 -46.8839
9.35864 -46.2612
10.2867 -46.7821
11.1924 -46.3211
12.0545 -46.8264
13.0637 -46.4034
