ITEM: TIMESTEP
25100
ITEM: NUMBER OF ATOMS
10000
ITEM: BOX BOUNDS pp pp pp
-9.9000000000000000e+01 9.9000000000000000e+01
-9.9000000000000000e+01 9.9000000000000000e+01
-1.9800000000000001e+01 1.9800000000000001e+01
ITEM: ATOMS x y
-96.2869 -94.4794
85.5222 93.5552
-95.0695 97.939
-94.3947 94.3358
-93.9754 -94.7191
-83.7072 96.1262
-86.8966 91.2377
-80.3922 97.3856
-76.9528 97.6496
-82.7264 98.2073
-67.5827 -87.9545
-82.4371 96.3086
-75.911 98.9287
-75.5688 -93.3749
-75.2043 93.9959
-69.9952 93.0726
-64.4116 97.4349
-62.9575 96.8754
-57.8848 94.6017
-61.9739 -93.4291
-60.5454 89.0918
-62.7216 90.2135
-55.5744 91.51
-58.1645 95.6957
-49.0111 97.3179
-68.7189 96.1095
-41.6336 92.3707
-34.7859 95.0556
-36.1101 94.4648
-32.8547 96.7323
-43.1283 91.5208
-37.4025 -94.0671
-42.9519 -91.765
-27.9806 -92.0458
-38.7189 -93.1226
-26.474 89.0633
-24.8189 -91.8923
-26.2226 92.5822
-22.9432 96.9317
-9.57259 88.3723
-11.6354 -91.1747
-11.7501 95.8092
-26.6164 -90.258
-18.757 92.064
-18.6871 96.6556
-20.5966 94.168
-12.8669 92.1184
-8.27467 96.8644
2.49364 98.5432
-3.006 -92.8319
8.64666 -94.7523
4.85569 -89.6465
4.97416 -87.9171
7.39738 -89.5333
5.95263 93.0571
4.13617 93.8311
19.8243 92.787
6.80507 -94.1344
9.64427 -95.5983
19.9054 97.8001
21.3223 95.8423
27.2855 94.4209
30.7508 97.2286
21.8852 -91.8232
30.2822 -97.0972
29.4114 -79.4736
29.885 -84.452
40.8309 -86.9899
36.5488 92.4725
40.2323 -91.5151
37.9071 -95.5345
40.1779 93.0302
43.9555 95.2187
42.0054 88.9929
38.3124 -93.3741
45.1184 95.7678
53.0283 -98.9234
47.4956 94.9722
55.2058 -96.7129
57.181 88.3005
62.0357 95.0143
58.7883 97.3054
64.4004 -94.7175
60.7847 94.5212
60.2528 -90.1686
66.6817 -90.917
74.504 94.5857
65.065 97.495
72.3796 88.4002
80.0936 -89.7532
80.4581 98.7803
72.0015 -98.838
82.5673 96.4966
86.8954 93.0018
89.0051 -95.7641
98.9844 95.6896
-97.074 97.8073
85.4538 -87.5608
92.7055 97.7275
-95.8078 -98.7698
97.8193 -94.6552
-90.8739 -94.2058
-97.2699 87.2833
-93.3624 -87.6845
-98.3602 -97.1344
-89.4108 98.9909
-86.2013 98.9081
-85.8999 -95.2514
-77.9097 -94.4544
-87.1931 95.28
-84.4198 -82.5969
-69.953 -95.4738
-89.5357 -96.0724
-73.0461 -92.9505
-76.9609 96.1694
-74.1263 93.583
-70.5304 -98.5037
-67.101 -92.5292
-64.8337 -96.5628
-56.8834 94.2401
-55.4375 -88.3658
-56.1379 -89.6993
-66.8884 -91.4256
-59.7092 -88.734
-57.3969 -98.161
-44.3359 89.884
-49.9286 -96.186
-46.3328 -96.0243
-42.2198 88.7785
-39.522 -98.1614
-36.8666 90.8976
-34.3405 -93.3779
-24.9098 -89.5635
-44.6785 -93.9607
-29.7824 -90.8711
-30.8806 93.512
-40.0074 -94.8052
-18.1926 89.8033
-21.1117 92.32
-15.232 93.4647
-13.7964 -89.0085
-23.4063 97.9604
-16.1992 -92.0101
-13.5403 -94.5804
-13.8201 -93.4071
-5.2627 98.5948
-8.63624 -87.6096
-4.87139 -96.657
-9.64463 -96.2437
3.37118 -91.9805
5.3354 -95.1484
8.69041 96.7158
-6.75352 -95.0284
11.156 -89.9549
8.98075 -90.8574
16.1881 -93.0564
5.18628 93.7548
10.3864 91.4599
16.5333 93.5547
13.1854 94.1081
18.6559 -96.025
22.8445 -89.8547
19.7282 -98.3105
36.6522 -95.0203
26.9521 -92.8363
28.7275 -85.461
28.2258 -89.5714
37.6392 98.7223
32.9577 -97.3544
30.6498 92.6992
40.9821 98.3709
38.7655 93.345
49.0133 95.4537
47.6903 -89.8977
51.7744 -96.8112
56.4236 -97.6943
48.0669 98.7559
57.8375 93.5534
61.5962 93.8793
51.8345 -93.4333
62.9236 -98.3464
67.0343 -89.501
72.8843 -95.2393
70.9829 -90.2496
63.4759 -96.4429
71.357 97.9229
68.641 -97.0271
77.0555 96.9278
84.1396 -95.3829
69.8172 -97.7909
87.7428 -89.9961
82.9468 -96.8997
89.0426 -97.3427
94.1545 95.0439
82.8381 -91.6492
85.0125 96.2886
-98.6002 -89.4477
90.6048 -96.2428
-93.8612 -97.1575
94.9065 86.6885
94.8533 -95.7655
98.7992 -96.5657
-97.6763 -92.871
-88.4727 91.8458
-86.0677 -96.6435
-93.8043 -92.4598
-95.4829 95.56
-92.8858 95.5201
-84.4655 -87.4593
-78.7111 -92.9965
-76.7459 94.197
-74.3793 97.0112
-74.3126 -85.5539
-70.7341 -92.4063
-73.3477 92.7749
-63.9177 -87.5455
-61.7693 -90.0647
-65.1231 -94.2909
-73.6342 95.3252
-58.5859 92.7177
-52.5716 -92.0325
-62.7488 -89.5167
-52.1618 -89.9809
-60.5257 -91.8881
-50.5131 -88.5003
-36.0926 -95.6037
-49.8661 -91.0026
-43.1268 94.8723
-44.3125 -98.1137
-41.006 97.9917
-33.189 -92.0717
-26.0844 -87.2939
-32.8889 -94.109
-25.4947 -96.7302
-39.923 -90.3527
-22.4414 94.4318
-26.9015 96.6457
-20.8889 -96.667
-30.337 -86.2015
-16.7434 -88.2196
-27.1199 -93.759
-24.677 -93.9875
-18.0779 -87.5257
-24.9186 94.1551
-15.1424 -92.7258
-10.4524 94.6703
-4.91479 -89.4706
-17.2275 -94.5481
1.9001 -93.703
-0.656161 98.8637
13.4947 -86.5813
6.13356 -97.4632
11.5487 -91.1256
8.78285 -86.878
-2.71932 -85.0301
21.3466 -97.5597
22.3178 -98.733
12.8122 -98.5128
24.4135 -97.1057
25.168 93.3342
19.601 -92.6986
17.5698 -94.1732
31.4642 -98.8859
31.2878 -97.2814
20.5992 -82.3166
25.3128 -94.1819
32.9966 -88.4239
24.8732 -96.1107
28.198 -87.2132
30.6842 -91.2979
33.2989 -94.5198
35.6244 -96.6478
38.8466 98.1163
31.9959 -92.0821
57.5014 -87.3272
42.1245 -92.6161
55.3067 -97.9814
63.2694 -87.477
58.1527 -96.3159
56.6993 -94.6872
65.3796 92.7863
50.8288 94.6589
54.1089 -91.1742
69.7843 -84.9903
66.5772 98.3333
70.2803 -95.8931
71.4899 -96.2957
83.8553 97.1834
74.8951 -94.8238
76.4564 -90.8034
86.8076 -93.8698
75.448 -89.1791
96.0838 -90.7493
92.8274 -98.2771
86.5209 -97.8416
85.4752 -97.7697
87.4747 -87.2283
82.3979 -92.8839
96.1283 98.0673
-98.3095 -83.6998
98.8047 -91.0339
-94.6136 -96.3234
-90.2781 -88.2979
98.4002 -93.7382
-86.4964 -93.5927
-81.0734 96.0339
-91.5744 98.0546
-81.1058 -97.1815
-76.7704 -97.129
-77.2055 98.6751
-85.7187 -97.9079
-66.575 -96.1569
-78.5651 -88.189
-57.8092 -87.6759
-66.3448 -93.5428
-72.1986 -92.2645
-80.34 -92.0865
-66.2992 -97.7472
-63.9888 -89.0027
-63.9478 98.6526
-59.7805 -90.2331
-56.8935 -92.9268
-55.8987 -84.229
-45.031 -89.2671
-56.0847 -95.7489
-61.7469 98.5658
-52.3224 -91.0362
-43.0339 -92.7695
-36.4674 -93.6538
-40.9271 96.0431
-34.0762 -98.8173
-36.4328 -92.1468
-44.6061 -96.602
-38.4181 -81.928
-33.1067 -95.4948
-31.6058 -91.1689
-26.8873 98.8609
-26.4607 -97.3294
-19.2019 -87.4534
-23.2438 -94.1422
-17.7248 -90.7294
-31.832 -93.0233
-16.2092 -89.7168
-15.8132 -96.0335
-13.0361 -96.6248
-14.0067 98.147
-19.4291 93.7082
-15.5177 -85.6926
-5.05288 -90.6575
-3.32675 98.5178
-5.67318 -95.0451
6.92953 -92.272
8.90415 -88.1155
8.57512 -93.1951
8.45817 -97.5873
7.8261 97.8194
21.6595 -95.964
15.3502 -94.7805
13.3431 -93.848
24.2175 95.7955
18.0841 -85.1444
24.434 -93.3647
27.2386 98.0455
24.5515 -89.2171
39.1509 -90.7262
30.9184 -83.8079
29.4007 -86.4153
36.1166 -93.6629
31.8492 -85.0655
41.413 -90.2493
38.6666 -88.0434
42.2272 -85.1192
45.8122 -98.5226
39.6919 96.5005
42.3247 92.4774
39.988 95.2325
58.9864 -97.1179
48.2406 -97.4451
40.0807 -94.9169
59.1931 -87.6453
64.1894 -92.5657
54.9387 -94.9328
57.9846 -92.9123
57.2955 -90.095
53.6154 -89.0406
74.5436 92.0431
74.8377 -92.6402
75.3573 -86.2974
72.3241 -80.3192
84.4221 95.2479
74.1154 96.4096
77.776 -94.23
85.3816 -91.8227
84.6833 -86.8019
90.7118 -87.8059
93.0744 -96.3552
90.1782 -98.955
89.1621 -91.6143
93.6031 96.8953
96.3478 -92.5477
98.0856 -98.2684
-89.5428 -90.5676
-92.0764 -92.3782
-83.779 -94.6026
-93.2598 -82.2535
-89.4862 97.2116
-78.4388 -95.6215
-80.2494 -96.0964
-69.592 -87.7612
-72.9863 -89.9486
-78.7261 -85.6824
-92.0291 -97.2041
-70.7361 -82.7291
-61.8751 -98.179
-63.8611 -94.7383
-62.736 -96.0114
-60.4983 -96.0968
-62.0394 -94.733
-65.6958 -91.3961
-63.1423 -82.4016
-60.7283 -90.6746
-60.2261 -81.1096
-60.8192 -78.4784
-59.6004 -84.9698
-49.9309 -85.5406
-58.803 98.8978
-47.9524 97.636
-40.822 -90.9651
-47.4497 94.7426
-34.7229 -97.6229
-49.0831 -93.1622
-45.8822 -94.2639
-22.1651 -92.867
-43.8441 98.8409
-31.8564 -87.752
-17.6283 98.8749
-23.6702 -97.2283
-17.7593 -88.7324
