ITEM: TIMESTEP
700
ITEM: NUMBER OF ATOMS
10000
ITEM: BOX BOUNDS pp pp pp
-5.0000000000000000e+01 5.0000000000000000e+01
-5.0000000000000000e+01 5.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ATOMS x y
49.9974 49.9568
-48.9963 -49.958
-47.9903 49.8909
-46.9915 -49.978
-45.9904 49.9291
-44.9887 -50.001
-43.9881 49.9837
-42.9893 -49.9474
-41.9892 49.9921
-40.9846 49.926
-39.9761 -49.9424
-38.9885 49.8849
-37.999 -49.908
-37.0139 49.8859
-35.9887 -49.9861
-34.992 -49.8707
-34.0317 49.8417
-33.0379 -49.9445
-32.0261 49.9796
-31.024 49.9331
-30.024 -49.9977
-29.0242 -49.9688
-28.0253 49.9772
-27.0229 49.9463
-26.0108 49.9659
-25.0113 -49.9797
-24.0127 49.9426
-23.0109 -49.9502
-22.0117 -49.9878
-21.0053 49.9034
-20.0104 -49.9742
-19.0071 49.9531
-18.0022 -50.0043
-16.9999 -49.9529
-16.0004 49.9326
-14.9991 -49.9538
-13.9999 49.9859
-12.9888 -49.9823
-11.9811 49.9689
-10.9786 49.9762
-9.9759 -49.973
-8.97194 49.9638
-7.97755 -49.8205
-7.00986 49.8884
-5.99615 49.969
-4.99064 -49.9624
-3.9926 49.9232
-2.99614 -49.9614
-1.99975 49.9321
-1.00232 -49.9121
-0.012909 49.9367
0.990349 -49.9687
1.98913 49.9414
2.98903 -49.9522
3.98523 49.9461
4.98439 -49.9959
5.9935 -49.9743
6.98823 49.9114
7.97995 -49.9248
8.97046 49.9234
9.96599 -49.9827
10.9897 49.9432
11.979 -49.9138
12.9581 49.876
13.9694 -49.9576
14.9683 49.9351
15.9716 -49.9832
16.9737 49.963
17.9735 49.9367
18.9714 -49.8854
19.9631 49.9573
20.9648 49.9426
22.0051 49.9568
23.0067 -49.9319
23.9956 49.904
25.0125 -49.9567
26.002 49.898
26.9858 -49.8993
27.9814 49.9623
28.9944 49.9838
29.9978 -49.9913
30.9984 49.9323
32.0029 -49.9633
32.9994 49.8952
34.0024 49.9407
35.0239 -49.892
35.9976 49.8709
36.998 -49.9794
38.0148 49.9309
39.0129 -49.9235
39.9956 49.826
40.9818 -49.8814
41.973 49.9486
42.9717 49.9962
43.9881 49.9853
44.9895 49.9632
46.0019 49.9392
47.0131 -49.947
48.0033 49.8855
48.9937 -49.9596
-49.9629 -49.0394
-48.9532 -48.9528
-47.9366 -49.1016
-46.9423 -48.96
-45.9488 -49.072
-44.9466 -48.9957
-43.9458 -49.0128
-42.9446 -48.9458
-41.9463 -49.0098
-40.9413 -49.0695
-39.949 -48.9418
-38.9605 -49.1074
-37.9703 -48.9077
-36.9775 -49.107
-35.9588 -48.9839
-34.9478 -48.8724
-33.985 -49.1512
-33.004 -48.9421
-31.9962 -49.0095
-30.9902 -49.0605
-29.9867 -48.9927
-28.9855 -48.9655
-27.9779 -49.014
-26.97 -49.0455
-25.97 -49.0361
-24.9724 -48.975
-23.9748 -49.0542
-22.9757 -48.9483
-21.9679 -48.9883
-20.9695 -49.0965
-19.9772 -48.9507
-18.9757 -49.0398
-17.9707 -49.0004
-16.9627 -48.9538
-15.968 -49.0591
-14.974 -48.9533
-13.9751 -49.0144
-12.9642 -48.981
-11.9631 -49.0253
-10.9469 -49.0235
-9.94467 -48.9735
-8.93484 -49.0345
