ITEM: TIMESTEP
12500
ITEM: NUMBER OF ATOMS
10000
ITEM: BOX BOUNDS pp pp pp
-5.7205700000000000e+01 5.7205700000000000e+01
-5.7205700000000000e+01 5.7205700000000000e+01
-1.1441100000000000e+01 1.1441100000000000e+01
ITEM: ATOMS x y
-54.0311 55.0301
-53.3597 53.0224
-53.1572 -54.3659
-52.7382 56.7021
-51.5734 -56.5198
-49.851 -54.8106
-47.7366 53.2232
-47.1068 54.8645
-42.5404 56.0806
-43.2406 -53.8203
-40.0935 54.5709
-43.6083 -54.8409
-43.623 -57.0209
-38.5825 -55.367
-37.3651 -55.587
-33.6833 -53.1941
-32.4672 -53.6142
-31.8843 -55.6474
-31.5196 -56.5962
-30.4985 55.8398
-28.5864 -55.0331
-29.304 -56.2966
-30.0218 -57.1687
-28.9236 55.939
-27.6523 -56.8075
-26.4999 53.3593
-26.1325 55.3845
-23.07 53.7915
-21.7848 56.9686
-19.54 -52.2374
-19.9295 -54.9738
-16.8258 56.437
-18.5139 -56.3962
-13.5004 56.5225
-14.4403 -53.9588
-11.5163 -57.0601
-10.8894 56.3252
-7.96095 -54.9267
-7.83509 -56.7111
-6.06438 -53.9132
-9.88451 55.5683
-6.96003 -56.0914
-4.87189 -54.289
-4.25214 -53.4368
-0.362772 -52.682
-2.71748 -55.0781
0.0900789 56.5523
5.62471 57.1416
2.41279 55.469
4.07526 -57.1242
4.19136 -56.1165
6.04549 55.9799
6.49036 -54.2661
8.09526 -55.6721
5.63228 54.9069
13.3582 57.1124
13.8213 54.4341
14.351 -56.8775
13.5687 -56.0409
16.1905 -55.3756
18.8229 -55.9866
17.9647 -54.4422
18.0039 56.0149
18.6153 57.1484
21.9006 56.2497
21.9544 55.1299
24.1607 51.8386
25.7662 53.3279
25.2272 55.7637
26.3179 54.9136
27.2585 55.2449
27.9831 54.563
31.0883 49.2988
31.0038 -57.0669
31.7456 55.2815
33.7222 -56.8839
33.9908 -55.6426
35.2147 -56.3937
34.7599 56.8631
36.455 56.4318
34.92 55.8265
40.9026 54.2561
40.6099 -56.9839
42.8063 55.162
44.411 55.9004
45.6898 -56.8402
45.2629 -54.8201
49.0196 56.3552
47.0022 56.4642
48.2529 55.6491
49.5945 55.3937
50.6631 54.3149
51.5663 53.4724
53.6247 55.8276
55.3583 55.4412
54.1399 54.809
57.1473 54.2518
56.6104 55.3748
-54.8219 52.6506
-57.1128 56.4116
-56.2902 53.6905
-53.7019 -56.7304
-52.6355 -56.653
-51.7515 -54.5204
-51.6831 56.8628
-52.4779 -53.4867
-48.0232 -55.704
-47.199 56.5276
-45.0216 -54.3442
-46.0617 -56.9824
-43.5641 -52.8061
-40.0036 56.7921
-38.1017 -54.4977
-36.0079 -52.6661
-35.0904 -54.1154
-31.2907 -53.5607
-31.4013 -52.426
-30.3771 -56.2187
-29.7911 -55.2172
-30.4312 -51.9232
-28.2466 -53.9071
-28.628 57.2099
