ITEM: TIMESTEP
63000
ITEM: NUMBER OF ATOMS
10000
ITEM: BOX BOUNDS pp pp pp
-5.7205700000000000e+01 5.7205700000000000e+01
-5.7205700000000000e+01 5.7205700000000000e+01
-1.1441100000000000e+01 1.1441100000000000e+01
ITEM: ATOMS x y
-48.5875 47.7319
-45.2992 41.9206
-53.5271 -55.6372
56.6768 -53.4887
-49.9729 50.4725
-45.195 -56.2284
-41.4435 -48.5518
-44.3004 -55.3304
-35.8534 -51.1344
-34.3596 -46.9151
-29.2636 -47.5788
-37.0937 -50.879
-32.7202 -49.5651
-33.0219 56.9638
-36.0915 -49.5249
-24.9583 -47.5003
-21.9823 -44.9306
-27.8846 55.1912
-33.3074 -52.2733
-31.4595 -56.125
-26.4599 53.4264
-25.0147 -53.2732
-31.7057 53.6923
-25.5626 55.3934
-20.6599 53.024
-19.4149 -56.7391
-18.3751 -55.0563
-25.7231 54.1996
-21.5297 -46.8261
-17.1205 -52.9531
-7.33131 53.1161
-6.21845 51.6534
-15.964 56.8397
-2.47273 -53.6536
-6.63099 -47.9995
-7.33305 -52.7108
-4.39719 -51.8887
-2.05302 -48.9157
-3.3565 -51.6759
12.8587 -48.3522
2.75903 -56.3763
-3.78817 -50.6122
-2.63334 -47.3827
-1.83595 -43.6034
10.5902 -39.2146
3.56169 -52.8826
6.90073 -55.5157
6.88276 -50.0561
10.1967 50.8542
9.08074 -52.9971
2.50289 -52.0313
11.7688 -48.4292
-6.31521 -39.3317
13.1879 -55.4747
7.75598 -51.0537
18.6043 55.9958
19.7926 55.9493
13.0919 -47.33
21.5604 51.4611
13.9 51.5933
21.3641 -53.4002
25.6829 -54.213
6.57141 -42.8959
11.2769 -50.3848
22.9806 -55.3468
30.6603 56.2437
32.0171 45.988
26.0965 51.8336
28.8207 -53.6278
33.1522 -54.8477
25.1953 -56.3929
32.6615 -53.1376
32.5454 57.0984
35.4009 -54.7385
29.8579 -53.6519
27.0628 -48.5201
38.4747 56.763
40.6646 55.2412
47.9922 56.3195
35.3262 -55.753
34.7775 -52.3961
42.511 54.955
50.117 55.3725
47.5364 51.8623
52.4913 -56.6638
53.86 50.749
46.6827 -51.7101
53.8848 45.1746
51.2187 45.3893
45.3692 43.3766
51.5709 46.3212
47.159 45.7353
50.4733 41.8486
-54.5597 55.4367
-50.4443 46.3926
-51.9512 50.6022
-50.2945 56.0437
-48.3692 48.7067
-49.3968 -56.2833
-44.3965 49.5494
-56.2356 51.1807
-54.3352 -56.6191
-49.8685 52.5713
50.9856 49.547
-54.92 -53.4749
-51.501 -55.5825
-44.7328 57.1257
-40.7683 -51.7712
-45.1339 -52.269
-47.4249 -51.8258
-40.7535 -42.5112
-35.3906 -52.2151
-23.8598 -50.3802
-32.4827 -45.5415
-23.6846 -47.6718
-20.1714 -41.6734
-28.9613 -46.3947
-20.313 -51.9139
-24.0307 -51.4636
-16.0292 -49.3294
-27.1818 -52.1176
-29.8521 -50.632
-23.219 -54.0531
-20.6961 -50.96
-26.8064 54.8404
-23.3386 49.9553
-23.4693 56.2181
-21.3721 50.4552
-14.5992 -52.3644
-10.0182 -50.9104
-10.0592 -49.69
-24.4571 56.0365
-6.53618 -55.8862
-8.47405 -57.0547
-7.41799 -53.7122
-8.74619 51.0536
4.53618 -52.4795
4.06796 -53.7581
12.5301 -53.9113
5.27914 -54.3031
5.25501 -51.7234
0.166614 -42.5034
-0.802141 -46.6632
-0.0407592 -53.2711
8.63359 -42.479
9.83224 -51.6861
-1.36241 -41.1998
3.67823 -44.0166
2.57458 -45.9347
7.73796 57.013
14.5215 -53.0356
10.3048 -55.3154
13.8803 -56.8208
8.56984 52.3302
9.33696 51.5084
16.8861 49.4109
22.579 54.3862
17.4928 48.5436
21.2291 -48.951
21.8862 -48.0059
17.1252 -55.8353
19.9718 -51.8118
15.9569 55.4916
25.8873 -50.2904
13.6966 49.0489
21.5377 53.7422
22.9478 -56.5249
30.7414 -49.0996
35.4771 -53.6979
42.7985 53.8712
36.3848 -55.576
40.1788 -52.248
33.7715 -52.6631
43.9902 -55.6599
48.9734 55.9948
34.4726 -43.4672
43.7514 -56.6916
39.3308 52.5037
38.2527 -51.5115
49.2032 52.8099
44.3401 -53.1344
48.1437 53.9871
50.257 56.904
45.3674 -52.2584
42.3581 51.723
47.3635 57.1115
49.9848 48.6842
53.699 -56.3768
44.1823 56.605
42.7505 -51.3551
-54.8265 46.5379
49.9951 49.8039
56.6784 46.3072
53.7893 53.2912
56.2143 51.2408
-54.1251 51.6839
-52.7569 46.4996
-52.4583 48.5756
-52.5495 -55.3184
-51.9629 47.6371
-54.7809 49.0351
-51.5417 54.1534
-51.6893 52.896
-49.5464 54.9187
-48.7076 -54.357
-55.7403 -52.9051
-56.5155 49.3609
-42.7073 -44.8514
-45.5851 -53.3117
-34.1363 -48.815
-47.4086 -50.7635
-33.7644 -50.1854
-34.9838 -55.91
-31.8611 -44.7399
-25.1481 -41.7352
-29.2616 -49.8266
-21.3442 -51.8286
-21.4414 -45.7721
-21.3358 -48.7625
-30.039 -48.5935
-21.4108 -53.9498
-27.4416 53.6823
-25.7962 52.3819
-24.7859 -54.9637
-20.6105 -56.1002
-29.2197 51.6697
-27.329 56.9941
-21.12 -52.9233
-18.2952 -49.9077
-8.90585 -52.7866
-18.0204 -56.1769
-11.1768 -53.4033
-12.7674 -47.1426
-10.7365 -51.6831
-12.1863 -48.1313
-5.49932 -56.1461
-11.2171 -50.6714
-4.21875 -49.588
-4.929 -55.2344
2.21758 -53.1916
-13.3074 -48.5414
-4.60436 -43.4817
-3.22927 56.0511
2.35763 -49.9452
4.86092 -35.5506
7.8285 -46.168
3.20957 -49.2439
7.30662 -49.1385
4.73962 -50.6217
4.05478 -42.1036
3.20182 -41.4432
10.4664 49.4202
5.32798 -48.2927
4.46467 -43.0626
13.2921 55.7952
19.8707 -50.7051
15.9806 53.4153
16.6512 51.7976
14.0434 54.8488
27.0329 -55.8544
15.1785 56.9011
15.4193 -52.5139
27.8252 -54.0897
24.7143 -52.2184
24.004 -54.4192
26.7594 55.3029
26.5565 -53.7183
35.5786 -56.9983
24.094 -53.1317
29.5366 -52.6938
33.1355 -48.9716
26.6201 -46.8251
46.2108 53.8795
37.7265 -53.1937
29.4996 -48.5875
21.808 -55.0551
40.4995 56.2652
32.4267 -45.7713
34.2454 -44.4833
50.2341 53.1102
44.958 -55.3797
35.1633 55.4482
47.079 48.9315
44.3739 -51.689
51.9655 50.4741
54.7934 -56.3793
50.511 54.2809
54.6517 52.6392
44.5783 55.4002
-56.6423 -53.8396
53.0607 54.4319
51.9853 54.3843
55.855 50.1832
-53.7391 53.5178
-54.7013 52.5688
54.3417 49.6954
-52.8007 50.0337
57.1375 48.3835
-48.8597 52.2278
53.1629 52.4597
-50.9307 50.0267
-41.6155 -54.9975
-56.4306 -55.7881
-46.4382 -56.1311
