ITEM: TIMESTEP
1412
ITEM: NUMBER OF ATOMS
10000
ITEM: BOX BOUNDS pp pp pp
-5.7205700000000000e+01 5.7205700000000000e+01
-5.7205700000000000e+01 5.7205700000000000e+01
-1.1441100000000000e+01 1.1441100000000000e+01
ITEM: ATOMS x y
-56.3526 56.7261
-55.1916 56.7548
-54.1962 56.8783
-53.1138 -57.0411
-52.116 57.0897
-50.9584 56.7184
-49.7135 -57.1572
-48.0818 56.7079
-47.4269 -56.8307
-46.4685 -57.1957
-44.947 -56.6183
-43.9046 -56.8836
-42.9407 57.0627
-41.5294 -56.74
-40.2187 56.6196
-38.9946 56.911
-37.8865 -56.8193
-36.843 -57.0054
-35.7831 -57.1122
-34.6216 57.1987
-33.5215 -56.6842
-32.5252 57.116
-31.5211 56.9683
-30.5441 -57.0181
-29.4712 -56.8389
-28.297 56.2895
-27.4735 56.91
-25.8719 -56.9677
-24.9745 -56.4822
-23.133 -57.1204
-22.0318 56.7751
-21.0091 56.6241
-20.0116 -57.2208
-18.7062 -57.1958
-17.7128 -57.0794
-16.1094 -56.8213
-15.6062 56.4873
-14.4558 -56.9054
-13.0519 -57.2025
-11.6939 -56.7871
-10.8895 56.9817
-9.72203 57.1637
-8.45211 -56.7987
-7.15652 56.7418
-6.13608 56.9523
-5.27316 -56.8794
-3.64145 -57.215
-2.93494 56.4051
-1.85124 56.8009
-0.856805 -57.0751
0.0869115 -56.7653
1.07124 57.1773
2.19844 -57.2396
4.05484 -56.8023
5.13542 -56.8626
6.17928 57.0147
7.55427 56.7023
8.23791 -56.8823
9.37848 -56.4258
11.2789 -56.6926
12.6386 -56.8207
13.3749 56.8218
14.2451 -57.0364
15.4291 -57.0235
16.4655 56.7182
17.6622 56.8637
18.6151 -57.1636
19.7344 -56.9946
20.751 -56.9192
22.2523 -56.9721
23.271 56.8527
24.2815 56.9016
25.434 -57.0178
26.5273 57.2009
27.4894 56.9124
28.4768 -57.0952
30.1151 -56.93
31.1366 56.4509
31.8744 -57.0884
33.1322 -57.0287
34.1625 -57.1431
36.1937 56.931
37.4164 -57.1138
38.3355 -56.6835
39.4418 56.7765
40.738 -57.1042
41.6796 56.8869
42.904 57.0751
43.9745 -56.6943
45.0627 -57.1033
46.2811 -57.1516
47.7742 -57.1813
48.8925 -56.9073
49.8798 57.0745
50.9765 -56.6662
51.5097 56.8976
53.603 -57.2035
54.6864 -57.1536
55.782 -56.3672
56.8074 -56.6985
-56.9393 -55.7324
-55.886 -56.776
-54.8627 -56.5494
-53.564 -55.9556
-52.2892 -56.1445
-50.6823 -56.432
-49.6364 -56.0626
-48.5181 -56.6141
-47.6135 -55.6012
-46.3977 -55.9512
-44.3387 -55.6507
-43.2753 -55.8461
-42.3233 -56.1357
-41.2442 -55.6181
-40.4948 -56.8268
-38.5199 -55.6817
-37.4046 -55.5702
-36.3618 -56.0879
-35.3206 -56.2208
-34.3266 -56.0807
-33.3453 -55.6661
-32.3929 -56.1573
-31.3956 -56.2568
-30.3391 -55.9794
-29.3255 -55.6747
-28.3278 -56.9537
-27.3063 -56.5098
-26.3174 -56.0525
-24.6279 -55.5466
-23.6967 -56.2578
-22.5297 -56.2861
-21.5814 -56.7431
-20.4082 -56.2502
-19.3023 -55.8286
-18.1175 -55.8171
-17.1197 -56.194
-15.5109 -55.9342
-14.3519 -55.9155
-13.1533 -55.8349
-11.907 -55.6259
-10.5232 -56.5033
-9.36684 -56.1927
-8.3519 -55.7236
-7.4099 -56.6852
-6.4715 -56.0906
-5.46373 -55.857
-4.42201 -55.9258
-3.13182 -55.6321
-2.2633 -56.4771
-0.787473 -56.0633
0.69778 -55.9667
1.7361 -56.2422
2.73821 -56.0395
3.85975 -55.8016
4.93147 -55.8355
6.03433 -56.2041
7.17471 -56.0209
8.51889 -55.6731
9.74926 -55.4764
10.6978 -55.8436
12.0831 -55.7576
13.2665 -55.9425
14.4597 -56.0625
15.5987 -55.9573
16.5037 -56.6638
17.5627 -56.4045
19.1583 -56.1784
20.3435 -55.9692
21.5423 -55.7237
22.802 -56.0578
23.8679 -56.4284
25.4729 -55.9248
26.0762 -55.0237
26.5728 -56.0546
27.5625 -56.2206
29.0509 -56.2726
30.0057 -55.8977
31.1734 -56.3718
32.4769 -56.2008
33.6341 -55.6247
34.5885 -56.1337
35.5418 -56.6436
37.675 -55.8701
38.9162 -55.8536
39.7045 -56.5562
41.4037 -56.3176
42.3573 -55.9686
43.3928 -55.8782
44.4684 -55.7623
45.588 -56.1525
46.5808 -56.0724
47.5859 -56.1356
48.8884 -55.9032
49.8735 -56.2958
50.6814 -55.6773
51.9429 -56.0662
52.9771 -56.2264
54.4144 -55.9922
55.2601 -55.4298
56.528 -55.3521
-57.1176 -54.5891
-54.7565 -55.4617
-53.837 -54.8953
-52.8358 -55.1934
-51.7893 -55.2736
-50.7781 -55.4268
-49.6257 -55.0245
-48.7385 -55.4918
-47.8569 -54.5296
-46.7955 -54.9843
-44.8465 -54.6061
-43.4471 -54.6765
-42.2575 -55.0552
-41.0933 -54.6049
-40.1001 -55.5569
-39.2335 -54.552
-38.1875 -54.7226
-36.3652 -54.7604
-35.3502 -54.865
-34.0935 -54.8615
-32.8906 -54.5977
-31.8525 -54.9366
-30.8055 -54.4862
