ITEM: TIMESTEP
19900
ITEM: NUMBER OF ATOMS
10000
ITEM: BOX BOUNDS pp pp pp
-5.7205700000000000e+01 5.7205700000000000e+01
-5.7205700000000000e+01 5.7205700000000000e+01
-1.1441100000000000e+01 1.1441100000000000e+01
ITEM: ATOMS x y
-53.4329 53.4701
-53.3956 50.4258
-52.11 -56.1775
-53.8318 55.6489
-50.2013 55.7534
-48.6102 -56.3341
-44.9857 55.2528
-44.8884 -56.3236
-41.3433 55.1567
-42 -52.9305
-35.2603 56.0957
-41.9467 -53.9457
-41.5402 -57.1674
-37.9671 -56.8316
-36.2654 -54.2294
-29.8179 -54.329
-29.2053 -56.5851
-31.3978 55.6527
-29.3229 55.5559
-29.0312 54.2385
-27.5665 -53.6326
-25.9187 -55.8616
-26.4915 53.8274
-29.1882 56.6112
-24.6087 53.1479
-20.1068 54.7607
-23.2826 53.6483
-19.006 54.7773
-20.8188 57.1581
-18.0378 -52.6289
-17.0978 -55.5673
-12.0633 -57.0426
-14.2698 57.1123
-9.89494 -57.1321
-13.5479 -51.0457
-9.20844 56.3195
-7.82765 55.9661
-4.49033 -52.5219
-6.05717 -54.2359
-2.029 -53.9734
-5.15856 -57.0947
-5.53404 -52.0518
-1.16563 -53.3015
1.21419 -49.5517
2.2176 -49.3219
-3.58573 -55.8747
0.668538 55.2116
5.84797 -55.858
4.29532 54.0393
4.54937 -56.8228
5.39821 -53.1547
3.33593 57.1126
4.56699 -52.4253
12.7824 -55.2776
4.14165 56.283
15.7408 56.2477
13.5544 54.1386
18.7877 57.1432
17.3792 55.8717
19.5923 -56.6387
23.0208 -57.0957
21.8481 -55.5304
20.0954 56.8178
19.7651 55.7231
25.9191 55.4844
26.2692 54.5475
26.8609 48.6209
28.7546 50.2244
29.0317 55.6395
31.2409 54.3108
29.1307 53.4355
30.4481 51.9953
30.6138 48.4595
33.9294 -55.6755
33.8995 54.7613
36.5305 -56.3173
34.8612 -51.7852
38.822 -54.8456
36.5272 56.1311
36.4612 54.0633
36.2792 55.1183
43.2418 53.9684
43.1463 56.0338
46.7664 56.1204
46.3655 -56.0233
50.1397 55.6453
44.2416 -54.3143
50.5963 50.8899
48.4711 53.146
48.9032 51.6883
53.241 51.1209
51.458 49.8725
53.6987 49.3302
55.3496 54.8201
55.4144 53.2594
54.9673 52.3502
-56.9598 53.3888
56.4268 51.0112
-53.4089 51.6528
-56.9639 55.6783
-56.1045 52.6706
-51.4029 55.8826
-50.2583 56.8883
-52.3983 55.8578
-48.9861 55.7627
-52.5159 -55.1605
-49.3199 -55.4265
-46.8464 -53.6213
