ITEM: TIMESTEP
100000
ITEM: NUMBER OF ATOMS
10000
ITEM: BOX BOUNDS pp pp pp
-5.7205700000000000e+01 5.7205700000000000e+01
-5.7205700000000000e+01 5.7205700000000000e+01
-1.1441100000000000e+01 1.1441100000000000e+01
ITEM: ATOMS x y
-43.8186 50.5215
-47.1166 49.4892
57.0638 -52.0559
-52.5294 -55.8748
-46.781 54.8621
-48.2749 -43.0927
-32.3807 -45.2751
-44.8466 -48.4246
-32.1162 -43.8247
-40.7622 -40.4527
-25.4798 -47.441
-30.5417 -50.3041
-25.5297 -45.4381
-32.7813 50.9685
-33.8577 -42.9472
-17.2322 -50.406
-16.8927 -48.4623
-36.1226 49.4528
-32.2171 -49.003
-28.2569 -55.4937
-29.7889 48.0686
-23.4525 -50.9365
-33.1001 -56.3986
-26.7394 56.1306
-25.3788 49.6243
-14.77 -53.3396
-17.1165 -53.9977
-30.3711 56.9144
-17.1222 -43.2321
-21.0724 -53.7389
-10.0126 51.7887
-4.91233 54.9378
-13.6256 -48.3571
-5.25483 -57.0071
-12.76 -53.236
-8.89648 56.5733
-13.1047 55.2363
-5.41849 -45.9086
-3.5627 -55.1131
16.2914 -48.339
6.30879 -55.0431
-7.16563 54.9498
-5.42697 -47.1671
-0.470115 -42.4272
6.54992 -35.5712
6.37419 -50.134
4.95291 -56.4933
18.1639 -41.8224
3.76232 53.5935
8.4625 -52.3496
-6.22809 -43.3255
11.608 -44.3583
-4.71942 -44.1266
10.1687 -57.1492
12.2049 -45.3352
16.9902 55.7645
17.1816 -54.3452
14.6486 -49.0582
13.6457 49.0964
11.611 51.8527
19.3605 -56.1274
23.1209 -54.4137
10.2617 -44.6637
11.9797 -42.1407
14.2062 -51.5432
29.1047 51.6826
21.0187 54.2525
19.0204 54.7794
17.0318 -55.3465
32.8218 -53.1253
21.7591 56.9213
34.422 -54.8683
37.2081 -52.9167
26.8658 -49.1535
26.6245 -52.232
23.6544 -43.9712
42.4408 -55.0826
44.7223 -55.6781
49.2844 53.752
34.0206 -49.1422
31.7239 -52.6531
48.9716 56.3662
44.9515 52.797
45.135 47.1474
-54.1718 51.3905
-56.3952 55.4646
53.1096 -50.6451
57.2097 48.9076
55.2176 51.2078
45.1117 45.8707
56.4752 45.9267
40.4643 52.333
46.9593 46.3844
-49.7162 -54.3432
-44.1008 44.8316
-48.1803 -56.1082
-48.7383 -52.773
-47.6798 53.5274
-48.6177 -50.0917
-40.7417 53.3873
-54.5879 54.7388
-53.9507 -52.3226
-46.3274 53.8228
54.6896 44.8215
-54.3476 -56.8877
-47.0614 -47.7195
-43.4752 -50.8843
-41.0877 -49.1378
-45.3678 -49.6073
-49.6267 -45.119
-37.4206 -42.8695
-36.3647 -42.6367
-22.7302 -48.9647
-28.3705 -37.4675
-18.2384 -45.9113
-17.8047 -35.075
-25.0278 -43.8743
-20.0694 -49.7269
-25.4784 -48.9442
-10.4082 -47.9515
-25.0952 -57.0962
-19.9 -44.9886
-14.5991 -54.4709
-11.0606 -48.6914
-24.1851 -51.9201
-29.016 48.9763
-23.7323 -55.1275
-31.6011 41.559
-19.2197 -52.5397
-11.2373 -56.1758
-11.4666 -41.5346
-23.1959 -52.0752
-9.57536 48.1349
-5.79431 46.9129
-10.7545 50.339
-5.80447 50.7471
-2.60639 -55.8366
0.834251 -55.1508
8.6721 -56.7735
-0.587455 -53.7652
7.56999 -51.7546
9.22698 -49.2286
0.872167 -44.1921
5.43427 -50.5894
16.8786 -43.9048
2.92222 -51.9633
-0.721209 -39.8119
3.21867 -50.0427
-2.62887 -53.4454
1.56952 53.1039
11.2359 -49.3861
4.28251 56.7108
12.1943 -56.5688
5.60004 47.5086
-0.671181 55.3677
11.9186 50.5148
18.3444 -55.4446
11.4903 49.2585
23.8131 -41.6072
19.3876 -49.9708
16.3468 -51.7075
20.5076 -54.2224
21.5611 -54.8728
19.4263 -53.9716
-0.761291 51.4312
14.0315 55.5307
26.3101 -55.437
24.053 -47.1541
37.9333 -49.6181
44.2781 51.7558
36.8753 -51.0621
36.9892 -48.5853
28.1784 -51.7103
36.6448 -45.7801
47.9048 50.426
30.1371 -43.2446
49.7622 55.7239
43.0226 -54.17
43.4216 -49.065
51.2314 49.4581
41.5721 -49.2469
44.4722 49.918
54.0859 -53.7486
45.0866 -49.8249
43.9396 53.1707
49.0737 -54.0225
-49.9156 52.9003
-54.5637 -48.643
50.9406 -50.8278
52.673 -51.965
-48.6789 48.4868
48.1519 41.4706
-56.9679 47.7875
-53.2423 54.329
-52.9173 55.3583
-47.4039 48.3895
-50.1131 42.1091
-47.8744 46.0094
-51.953 -54.3196
-47.2611 50.5648
-50.275 46.9459
-46.1794 56.6978
-46.4085 51.1935
-47.2549 -49.0702
-50.0254 -46.173
-55.3767 -55.8406
-51.4385 48.7119
-39.1203 -43.9204
-46.0543 -47.173
-29.0991 -46.2736
-49.8867 -44.0454
-33.5853 -39.2043
-36.128 56.503
-36.9393 -37.8322
-15.4904 -45.048
-27.6569 -52.4109
-16.802 -49.4816
-14.742 -44.378
-20.9133 -51.4876
-25.9662 -46.3925
-29.4947 -53.917
-30.6527 52.5448
-32.7131 52.2979
-31.5385 -53.8619
-13.8199 -50.3838
-34.9408 51.9918
-27.9647 -56.4622
-15.8337 -52.4326
-13.9183 -43.7565
-11.1483 52.2292
-22.6478 55.5781
-13.7627 -56.3554
-7.50662 -43.87
-12.4707 51.9544
-7.37957 -50.7276
-2.14715 49.0646
-13.7946 -53.7895
-8.288 -55.982
-4.81646 55.9345
-4.90914 -50.7366
-10.3887 -53.3941
0.43039 -43.2775
-7.59998 43.4577
6.4902 -51.2268
4.60978 -41.7397
4.80948 -48.6865
-1.43976 -49.4875
4.57136 -51.1082
3.23303 -54.9499
11.064 -45.3496
4.33012 -47.2648
0.303298 47.327
1.42364 -52.5088
7.40685 -48.0506
11.8364 46.8566
18.942 -47.2738
13.7818 51.454
6.81264 45.7685
7.04799 50.9902
28.0963 -56.3986
6.32076 56.7331
12.9161 -51.9029
28.8408 53.643
21.7259 -49.0154
16.194 -53.3385
30.6704 56.2442
26.6112 -54.4497
35.3631 -55.1644
19.6264 55.5871
22.3728 -51.1845
27.4815 -55.4994
25.4044 -52.7153
45.2366 53.9719
30.5765 -52.4042
27.205 -51.2462
20.3984 56.2519
43.7687 -53.4079
32.5253 -44.6822
30.1037 -49.3873
56.7524 53.2019
43.1983 -52.1836
35.5646 -50.4772
42.8847 52.9235
48.7493 -55.0755
53.6635 53.9802
52.9751 -56.8804
49.6303 -56.9426
-51.9758 52.3109
47.6258 -50.1349
-54.243 -51.0921
-52.7507 53.2027
52.7729 53.4111
-55.7783 50.7301
-51.2082 54.7411
-46.6201 -55.126
-48.2023 49.5726
-49.7458 48.5592
-49.2082 47.564
-45.4475 53.3136
54.8378 56.9536
-45.9367 52.1797
-41.0913 -53.8775
-50.0635 55.3272
-41.8167 -49.8716
-46.4955 -40.6831
-48.9113 -46.044
-52.6069 -47.2723
-52.2188 -49.2995
-52.6297 -50.3052
-38.7778 -50.7069
-35.4847 -56.5424
-51.0832 -37.4925
-28.8057 -52.1516
-31.2758 -39.5898
-18.9994 55.4247
-23.6845 -53.0303
-30.0964 -40.5882
-27.5837 -53.5231
-18.9834 -49.3
-24.936 -55.1208
-20.9604 -43.4153
-26.6733 50.4934
-26.9976 -56.2105
-30.2642 -42.0085
-24.0942 57.1539
-18.2426 -41.4967
-33.9695 52.4352
-16.5893 55.4142
-18.9135 49.4673
-9.24778 -48.2517
-11.0213 49.2648
-1.13417 -52.4145
-18.432 54.3034
-3.63323 -50.4424
-6.70826 55.9162
-9.88685 56.7271
7.5285 -37.8823
-9.41606 -54.1096
2.74556 -48.8317
-9.26561 -55.5607
-3.38525 -45.7545
-4.8053 -48.6164
-7.96327 -49.5081
-8.68006 -52.2574
8.2278 -40.3055
0.520215 -45.1927
16.0963 -31.9267
10.8089 -38.001
5.7472 -41.7361
8.29692 -39.2981
12.3742 -50.5814
-1.00567 -48.4375
2.15427 56.4504
6.5458 -47.3064
0.170496 -56.0007
7.1592 52.4934
5.46982 54.7788
12.8231 43.3499
2.21145 -47.9981
14.5015 -42.3944
23.221 -56.108
16.7251 -56.751
16.1894 -54.504
27.885 51.9711
22.4787 -52.3125
32.1589 -49.9162
21.5191 55.9548
26.2945 55.1185
26.3159 -50.6222
29.3912 -52.1753
24.6778 -51.9566
36.0231 -53.5677
43.9336 56.5974
27.8846 -48.4073
43.0359 56.0567
31.0277 -53.4225
45.7242 -48.8619
45.1272 -43.3037
35.896 50.8414
47.873 -53.3763
43.6971 -47.8333
52.9086 51.4479
52.8071 -48.5362
47.916 -56.1246
56.6464 55.8484
49.4969 52.5973
45.9553 46.4528
52.1647 -45.1399
50.4874 53.3568
55.4383 55.8984
49.7944 -48.5685
55.5504 -52.6475
49.7883 54.6449
55.7825 42.2979
45.3339 48.4427
-54.3529 -55.4792
-52.3644 45.6383
-48.1571 52.6029
56.8177 51.5729
-53.0134 -52.9435
-45.3693 -44.1641
-56.5051 -46.9261
-48.767 53.3857
-57.0354 -54.1057
-54.6084 -42.2889
-35.8989 -48.8574
-44.6675 -45.2186
-33.3963 -43.8278
-39.9992 -49.7632
-34.696 -42.2999
-37.9384 -31.3355
-46.2598 -43.5685
-44.2111 -44.1174
-29.6218 -42.7826
-31.9793 -40.3927
-42.9081 -49.9311
-20.5127 -36.7632
-16.8017 -29.4036
-23.245 -56.4357
-19.252 -43.8965
-16.0112 -50.3372
-9.97084 55.509
-22.7431 -42.2618
-15.7637 -53.4725
-24.5324 -50.8758
-31.5807 56.5555
-15.6321 -51.321
-23.3445 53.8531
-22.1981 -52.0335
-6.08464 -48.4008
-13.6852 -52.6842
-11.0827 53.5226
-14.8556 -51.9701
-17.762 56.8873
-0.127317 -52.7171
-10.2664 -46.1402
-8.47344 -46.3554
-12.6653 -54.3132
-12.4713 -52.1762
-6.84173 -41.3723
-4.78932 -42.1678
-5.92627 -40.3242
-0.817366 -37.7937
-9.61874 -52.6205
2.83305 -45.5324
4.7023 -49.8914
-3.40362 -31.6899
3.94735 -39.2247
-2.60088 -44.7627
10.9397 -42.4021
-0.0955176 -36.96
-2.25886 -38.541
2.42058 -46.9055
13.3209 -42.7938
7.48682 -53.0697
22.7712 -53.3755
8.84809 -46.7061
8.21833 56.476
19.6948 -52.623
14.1983 -54.6864
21.5214 -41.8014
26.6542 -43.8283
31.3854 -54.6797
17.5346 -51.6886
23.6368 56.3638
21.3181 -37.8799
16.0394 55.3473
25.324 -50.0966
22.6594 -47.1846
32.9059 -42.7655
46.2978 -50.0364
23.0769 -44.8003
34.5187 -50.3793
20.3551 -55.8612
38.065 -56.9358
31.8912 -40.0394
48.6575 -50.349
48.0311 56.0058
43.3867 -56.8633
52.0235 -50.7676
51.9081 -46.6117
38.575 49.7662
56.5222 49.6573
49.9177 49.8341
52.1119 -53.4424
43.8092 -51.0596
-55.7692 -48.7387
40.2454 -41.5197
53.4737 48.7479
53.3936 -55.0463
55.1632 -46.807
45.5745 -52.0599
-50.7782 56.1345
43.4538 51.1154
-55.3085 -50.8851
-55.6166 -57.068
-55.6204 51.8112
-46.0236 49.8044
-55.2518 -43.1518
-53.698 -50.1661
55.6838 53.5944
-43.7276 -54.2497
-55.2172 55.5757
-38.9017 -45.8505
-50.0219 -49.3129
-49.5736 -47.1796
-39.4572 -47.7447
-52.1934 -42.4757
-53.7076 -38.8459
-35.7852 -37.9386
-42.5786 -52.2076
-37.8219 -46.1324
-20.709 -44.4096
-36.9538 -41.7853
-30.9919 -48.4354
-30.2012 -49.2624
-23.7983 -45.1968
-27.5476 -48.2625
-32.7028 56.1302
-21.9552 -43.2047
-26.6325 -55.0902
-15.5733 -41.5162
-29.2082 57.221
-27.7208 55.108
-11.6915 -39.3536
-27.7784 50.3458
-27.5416 -54.6449
-15.89 -49.0426
-16.7649 -47.4126
-8.59669 48.402
-7.64628 56.5358
-13.6849 50.4889
-8.9861 -42.4234
-2.49695 -54.7179
-20.0007 55.2139
-6.28462 -50.363
-9.71036 -44.7985
-8.17631 -48.4441
-7.40587 -53.0893
-9.92133 -50.447
-7.66739 -45.4354
-2.28454 -47.9974
-4.42447 -47.684
1.26185 -46.9906
6.93317 -42.0828
4.64582 -53.2222
-1.62145 -54.2128
8.86694 -35.4786
6.26638 -45.2857
-8.72189 -44.3909
20.2779 -45.2242
8.13183 -42.9516
11.696 55.4814
4.53846 -52.1579
15.1961 -48.1435
-6.07896 -51.7442
11.3057 -50.4302
7.43519 54.8154
11.5713 -40.3526
15.1222 55.8019
10.0553 -54.8286
16.1269 -55.7604
17.339 -52.8339
25.6881 -53.9195
36.1625 -52.5161
15.2337 -56.4561
15.1806 -52.7068
20.4948 -50.9005
26.5801 -53.3893
27.5252 -52.7481
30.0871 -50.4018
31.8029 -43.846
38.1047 56.3189
31.6243 56.6098
25.309 -55.4668
42.5158 -56.2492
41.934 -54.1912
39.6314 -48.6264
39.5695 -52.7863
48.5936 -48.2035
55.1677 -53.8165
47.8153 -52.1791
49.0571 -47.1502
47.0054 55.1528
46.3927 -48.1056
-53.5106 -56.231
-56.5819 -56.3398
50.7289 50.4947
50.7834 54.7437
52.6889 56.4162
51.0519 -52.883
54.6324 -49.7629
49.7447 -55.0581
49.8676 -53.3392
46.734 -54.1548
-52.7236 -56.9528
-54.9269 -53.14
-49.3801 -56.0801
-51.8017 -51.2986
-50.7831 -54.3734
-50.9813 52.3989
54.7406 -56.0896
54.3888 -40.6049
-30.2677 -44.708
-32.9834 -42.4675
-36.37 -43.6821
-51.2567 -47.6781
-28.4485 -44.3009
-38.4497 -40.9471
-44.1362 -38.4234
-40.8394 -50.6822
-29.3214 -41.5938
-26.8017 -35.7328
-35.8125 -40.7605
-25.6517 -40.5662
-29.7937 -43.7632
-17.141 -39.0411
-15.8117 -36.0176
-20.2408 -41.5728
-20.0692 -50.876
-18.6075 -56.7098
-10.592 -51.2053
